120.921, 129.478, 3.214, 33.300 False
120.767, 129.478, 3.036, 33.350 False
120.621, 129.478, 2.869, 33.400 False
120.482, 129.477, 2.711, 33.450 False
120.352, 129.477, 2.562, 33.500 False
120.228, 129.477, 2.422, 33.550 False
120.111, 129.476, 2.289, 33.600 False
120.001, 129.476, 2.163, 33.650 False
119.896, 129.476, 2.045, 33.700 False
119.797, 129.476, 1.933, 33.750 False
119.704, 129.475, 1.827, 33.800 False
119.615, 129.475, 1.728, 33.850 False
119.532, 129.475, 1.633, 33.900 False
119.453, 129.475, 1.544, 33.950 False
119.378, 129.475, 1.460, 34.000 False
119.307, 129.474, 1.381, 34.050 False
119.241, 129.474, 1.305, 34.100 False
119.177, 129.474, 1.234, 34.150 False
119.118, 129.474, 1.167, 34.200 False
119.061, 129.474, 1.104, 34.250 False
119.008, 129.474, 1.044, 34.300 False
118.957, 129.474, 0.987, 34.350 False
118.909, 129.474, 0.933, 34.400 False
118.864, 129.473, 0.882, 34.450 False
118.821, 129.473, 0.834, 34.500 False
118.781, 129.473, 0.789, 34.550 False
118.743, 129.473, 0.746, 34.600 False
118.707, 129.473, 0.706, 34.650 False
118.673, 129.474, 0.665, 34.700 False
118.640, 129.475, 0.630, 34.750 False
118.610, 129.475, 0.596, 34.800 False
118.581, 129.475, 0.563, 34.850 False
118.554, 129.475, 0.533, 34.900 False
118.528, 129.475, 0.504, 34.950 False
118.503, 129.475, 0.477, 35.000 False
118.480, 129.475, 0.451, 35.050 False
118.459, 129.475, 0.426, 35.100 False
118.438, 129.475, 0.403, 35.150 False
118.418, 129.474, 0.381, 35.200 False
118.400, 129.474, 0.360, 35.250 False
118.382, 129.474, 0.341, 35.300 False
118.366, 129.474, 0.322, 35.350 False
118.350, 129.474, 0.305, 35.400 False
118.336, 129.474, 0.288, 35.450 False
118.322, 129.474, 0.273, 35.500 False
118.308, 129.474, 0.258, 35.550 False
118.296, 129.474, 0.244, 35.600 False
118.284, 129.474, 0.231, 35.650 False
118.273, 129.474, 0.218, 35.700 False
118.262, 129.474, 0.206, 35.750 False
118.252, 129.474, 0.195, 35.800 False
118.243, 129.474, 0.184, 35.850 False
118.234, 129.474, 0.174, 35.900 False
118.226, 129.474, 0.165, 35.950 False
118.218, 129.474, 0.156, 36.000 False
118.210, 129.474, 0.148, 36.050 False
118.203, 129.474, 0.140, 36.100 False
118.196, 129.474, 0.132, 36.150 False
118.190, 129.474, 0.125, 36.200 False
118.184, 129.474, 0.118, 36.250 False
118.178, 129.474, 0.112, 36.300 False
118.173, 129.474, 0.106, 36.350 False
118.167, 129.474, 0.100, 36.400 False
118.163, 129.474, 0.094, 36.450 False
118.158, 129.474, 0.089, 36.500 False
118.154, 129.474, 0.084, 36.550 False
118.150, 129.474, 0.080, 36.600 False
118.146, 129.474, 0.076, 36.650 False
118.142, 129.474, 0.071, 36.700 False
118.139, 129.474, 0.068, 36.750 False
118.136, 129.474, 0.007, 36.800 False
118.135, 129.474, 0.027, 36.850 False
118.133, 129.474, 0.038, 36.900 False
118.131, 129.474, 0.044, 36.950 False
118.128, 129.474, 0.046, 37.000 False
118.126, 129.474, 0.047, 37.050 False
118.123, 129.474, 0.047, 37.100 False
118.121, 129.474, 0.046, 37.150 False
118.119, 129.474, 0.044, 37.200 False
118.117, 129.474, 0.042, 37.250 False
118.115, 129.474, 0.041, 37.300 False
118.113, 129.474, 0.039, 37.350 False
118.111, 129.474, 0.037, 37.400 False
118.109, 129.474, 0.035, 37.450 False
118.107, 129.474, 0.033, 37.500 False
118.106, 129.474, 0.031, 37.550 False
118.104, 129.474, 0.030, 37.600 False
118.103, 129.474, 0.028, 37.650 False
118.101, 129.474, 0.027, 37.700 False
118.100, 129.474, 0.025, 37.750 False
118.099, 129.474, 0.024, 37.800 False
118.098, 129.474, 0.023, 37.850 False
118.098, 129.474, 0.001, 37.900 False
118.098, 129.474, -0.005, 37.950 False
118.098, 129.474, 0.002, 38.000 False
118.098, 129.474, 0.008, 38.050 False
118.097, 129.474, 0.012, 38.100 False
118.096, 129.474, 0.014, 38.150 False
118.095, 129.474, 0.015, 38.200 False
118.095, 129.474, 0.016, 38.250 False
118.094, 129.474, 0.016, 38.300 False
118.093, 129.474, 0.016, 38.350 False
118.092, 129.474, 0.015, 38.400 False
118.092, 129.474, 0.015, 38.450 False
118.091, 129.474, 0.014, 38.500 False
118.090, 129.474, 0.013, 38.550 False
118.090, 129.474, 0.013, 38.600 False
118.089, 129.474, 0.012, 38.650 False
118.088, 129.474, 0.012, 38.700 False
118.088, 129.474, 0.011, 38.750 False
118.087, 129.474, 0.010, 38.800 False
118.087, 129.474, 0.010, 38.850 False
118.086, 129.474, 0.009, 38.900 False
118.086, 129.474, 0.009, 38.950 False
118.085, 129.474, 0.008, 39.000 False
118.085, 129.474, 0.000, 39.050 False
118.086, 129.474, -0.036, 39.100 False
118.088, 129.474, -0.035, 39.150 False
118.089, 129.474, -0.018, 39.200 False
118.090, 129.474, -0.014, 39.250 False
118.090, 129.474, 0.025, 39.300 False
118.081, 129.474, 0.205, 39.350 False
118.065, 129.474, 0.315, 39.400 False
118.042, 129.474, 0.502, 39.450 False
118.007, 129.474, 0.733, 39.500 False
117.961, 129.474, 0.943, 39.550 False
117.908, 129.474, 1.108, 39.600 False
117.843, 129.474, 1.351, 39.650 False
117.769, 129.474, 1.522, 39.700 False
117.691, 129.474, 1.569, 39.750 False
117.612, 129.474, 1.608, 39.800 False
117.530, 129.474, 1.671, 39.850 False
117.444, 129.474, 1.762, 39.900 False
117.354, 129.474, 1.844, 39.950 False
117.259, 129.474, 1.912, 40.000 False
117.163, 129.474, 1.953, 40.050 False
117.064, 129.473, 1.984, 40.100 False
116.965, 129.473, 2.003, 40.150 False
116.865, 129.473, 2.022, 40.200 False
116.764, 129.473, 2.031, 40.250 False
116.662, 129.473, 2.039, 40.300 False
116.561, 129.473, 2.039, 40.350 False
116.459, 129.473, 2.040, 40.400 False
116.358, 129.473, 2.041, 40.450 False
116.256, 129.473, 2.047, 40.500 False
116.153, 129.473, 2.056, 40.550 False
116.050, 129.473, 2.067, 40.600 False
115.947, 129.475, 2.075, 40.650 False
115.843, 129.476, 2.085, 40.700 False
115.738, 129.476, 2.093, 40.750 False
115.633, 129.476, 2.100, 40.800 False
115.528, 129.476, 2.107, 40.850 False
115.423, 129.476, 2.112, 40.900 False
115.317, 129.477, 2.116, 40.950 False
115.211, 129.477, 2.120, 41.000 False
115.105, 129.477, 2.122, 41.050 False
114.999, 129.477, 2.124, 41.100 False
114.893, 129.477, 2.126, 41.150 False
114.786, 129.477, 2.127, 41.200 False
114.680, 129.478, 2.127, 41.250 False
114.574, 129.478, 2.127, 41.300 False
114.468, 129.478, 2.127, 41.350 False
114.361, 129.478, 2.126, 41.400 False
114.255, 129.478, 2.125, 41.450 False
114.149, 129.478, 2.124, 41.500 False
114.043, 129.479, 2.122, 41.550 False
113.937, 129.479, 2.120, 41.600 False
113.831, 129.479, 2.118, 41.650 False
113.725, 129.479, 2.116, 41.700 False
113.619, 129.479, 2.114, 41.750 False
113.514, 129.479, 2.112, 41.800 False
113.408, 129.480, 2.110, 41.850 False
113.303, 129.480, 2.107, 41.900 False
113.197, 129.480, 2.105, 41.950 False
113.092, 129.480, 2.102, 42.000 False
112.987, 129.480, 2.100, 42.050 False
112.882, 129.480, 2.097, 42.100 False
112.778, 129.481, 2.095, 42.150 False
112.673, 129.481, 2.092, 42.200 False
112.568, 129.481, 2.089, 42.250 False
112.464, 129.481, 2.087, 42.300 False
112.360, 129.481, 2.085, 42.350 False
112.256, 129.482, 2.082, 42.400 False
112.152, 129.482, 2.080, 42.450 False
112.048, 129.482, 2.077, 42.500 False
111.944, 129.482, 2.075, 42.550 False
111.840, 129.482, 2.073, 42.600 False
111.737, 129.482, 2.070, 42.650 False
111.633, 129.483, 2.068, 42.700 False
111.530, 129.483, 2.066, 42.750 False
111.427, 129.483, 2.064, 42.800 False
111.324, 129.483, 2.062, 42.850 False
111.221, 129.483, 2.060, 42.900 False
111.118, 129.483, 2.058, 42.950 False
111.015, 129.484, 2.054, 43.000 False
110.912, 129.484, 2.049, 43.050 False
110.811, 129.484, 2.031, 43.100 False
110.710, 129.484, 1.996, 43.150 False
110.612, 129.484, 1.959, 43.200 False
110.516, 129.484, 1.918, 43.250 False
110.421, 129.484, 1.882, 43.300 False
110.329, 129.485, 1.844, 43.350 False
110.238, 129.485, 1.808, 43.400 False
110.149, 129.485, 1.769, 43.450 False
110.062, 129.485, 1.732, 43.500 False
109.977, 129.485, 1.690, 43.550 False
109.893, 129.485, 1.652, 43.600 False
109.812, 129.485, 1.609, 43.650 False
109.733, 129.484, 1.569, 43.700 False
109.656, 129.483, 1.525, 43.750 False
109.581, 129.483, 1.485, 43.800 False
109.509, 129.483, 1.441, 43.850 False
109.438, 129.484, 1.399, 43.900 False
109.370, 129.484, 1.354, 43.950 False
109.303, 129.484, 1.311, 44.000 False
109.240, 129.484, 1.264, 44.050 False
109.178, 129.484, 1.220, 44.100 False
109.119, 129.485, 1.171, 44.150 False
109.062, 129.486, 1.126, 44.200 False
109.007, 129.486, 1.077, 44.250 False
108.955, 129.486, 1.030, 44.300 False
108.905, 129.486, 0.976, 44.350 False
108.858, 129.485, 0.919, 44.400 False
108.815, 129.485, 0.857, 44.450 False
108.771, 129.485, 0.882, 44.500 False
108.726, 129.486, 0.876, 44.550 False
108.681, 129.486, 0.891, 44.600 False
108.636, 129.486, 0.884, 44.650 False
108.593, 129.486, 0.864, 44.700 False
108.550, 129.486, 0.836, 44.750 False
108.510, 129.486, 0.803, 44.800 False
108.471, 129.486, 0.768, 44.850 False
108.434, 129.486, 0.732, 44.900 False
108.398, 129.486, 0.697, 44.950 False
108.365, 129.486, 0.661, 45.000 False
108.333, 129.486, 0.627, 45.050 False
108.303, 129.486, 0.594, 45.100 False
108.274, 129.487, 0.560, 45.150 False
108.247, 129.487, 0.530, 45.200 False
108.222, 129.487, 0.502, 45.250 False
108.197, 129.487, 0.475, 45.300 False
108.174, 129.487, 0.449, 45.350 False
108.153, 129.487, 0.425, 45.400 False
108.132, 129.487, 0.402, 45.450 False
108.113, 129.487, 0.380, 45.500 False
108.094, 129.487, 0.359, 45.550 False
108.077, 129.487, 0.340, 45.600 False
108.061, 129.487, 0.321, 45.650 False
108.045, 129.487, 0.304, 45.700 False
108.030, 129.487, 0.287, 45.750 False
108.017, 129.487, 0.271, 45.800 False
108.003, 129.487, 0.256, 45.850 False
107.991, 129.487, 0.242, 45.900 False
107.979, 129.487, 0.229, 45.950 False
107.968, 129.487, 0.217, 46.000 False
107.958, 129.487, 0.205, 46.050 False
107.948, 129.487, 0.194, 46.100 False
107.938, 129.487, 0.183, 46.150 False
107.930, 129.487, 0.173, 46.200 False
107.921, 129.487, 0.164, 46.250 False
107.913, 129.487, 0.155, 46.300 False
107.906, 129.487, 0.145, 46.350 False
107.899, 129.487, 0.138, 46.400 False
107.892, 129.487, 0.131, 46.450 False
107.886, 129.487, 0.124, 46.500 False
107.880, 129.487, 0.117, 46.550 False
107.874, 129.487, 0.111, 46.600 False
107.869, 129.487, 0.105, 46.650 False
107.864, 129.487, 0.099, 46.700 False
107.859, 129.487, 0.094, 46.750 False
107.854, 129.487, 0.088, 46.800 False
107.850, 129.487, 0.084, 46.850 False
107.846, 129.487, 0.079, 46.900 False
107.842, 129.487, 0.075, 46.950 False
107.838, 129.487, 0.071, 47.000 False
107.835, 129.487, 0.067, 47.050 False
107.833, 129.487, 0.007, 47.100 False
107.831, 129.487, 0.028, 47.150 False
107.829, 129.487, 0.039, 47.200 False
107.827, 129.487, 0.045, 47.250 False
107.824, 129.487, 0.048, 47.300 False
107.822, 129.487, 0.049, 47.350 False
107.819, 129.487, 0.049, 47.400 False
107.817, 129.487, 0.048, 47.450 False
107.815, 129.487, 0.046, 47.500 False
107.812, 129.487, 0.044, 47.550 False
107.810, 129.487, 0.042, 47.600 False
107.808, 129.487, 0.041, 47.650 False
107.806, 129.487, 0.039, 47.700 False
107.804, 129.487, 0.036, 47.750 False
107.803, 129.487, 0.034, 47.800 False
107.801, 129.487, 0.032, 47.850 False
107.801, 129.487, 0.004, 47.900 False
107.801, 129.487, 0.005, 47.950 False
107.801, 129.487, 0.004, 48.000 False
107.800, 129.487, 0.005, 48.050 False
107.800, 129.487, 0.004, 48.100 False
107.800, 129.487, 0.004, 48.150 False
107.800, 129.487, 0.004, 48.200 False
107.800, 129.487, 0.003, 48.250 False
107.799, 129.487, 0.001, 48.300 False
107.799, 129.487, 0.001, 48.350 False
107.799, 129.487, 0.001, 48.400 False
107.799, 129.487, 0.002, 48.450 False
107.799, 129.487, 0.001, 48.500 False
107.799, 129.487, 0.002, 48.550 False
107.799, 129.487, 0.002, 48.600 False
107.799, 129.487, 0.002, 48.650 False
107.799, 129.487, 0.000, 48.700 False
107.799, 129.487, 0.001, 48.750 False
107.799, 129.487, 0.001, 48.800 False
107.799, 129.487, 0.001, 48.850 False
107.799, 129.487, 0.002, 48.900 False
107.798, 129.487, 0.000, 48.950 False
107.798, 129.487, 0.002, 49.000 False
107.798, 129.487, 0.001, 49.050 False
107.798, 129.487, 0.000, 49.100 False
107.798, 129.487, -0.000, 49.150 False
107.798, 129.487, 0.005, 49.200 False
107.798, 129.487, 0.004, 49.250 False
107.797, 129.487, 0.009, 49.300 False
107.797, 129.487, 0.005, 49.350 False
107.797, 129.488, 0.014, 49.400 False
107.796, 129.488, 0.008, 49.450 False
107.795, 129.489, 0.018, 49.500 False
107.795, 129.489, 0.014, 49.550 False
107.793, 129.490, 0.026, 49.600 False
107.792, 129.491, 0.024, 49.650 False
107.790, 129.493, 0.065, 49.700 False
107.786, 129.497, 0.091, 49.750 False
107.777, 129.504, 0.185, 49.800 False
107.764, 129.512, 0.274, 49.850 False
107.748, 129.521, 0.329, 49.900 False
107.731, 129.529, 0.372, 49.950 False
107.713, 129.537, 0.395, 50.000 False
107.693, 129.544, 0.431, 50.050 False
107.669, 129.553, 0.490, 50.100 False
107.643, 129.562, 0.564, 50.150 False
107.613, 129.572, 0.623, 50.200 False
107.581, 129.580, 0.659, 50.250 False
107.546, 129.590, 0.715, 50.300 False
107.505, 129.599, 0.860, 50.350 False
107.462, 129.610, 0.884, 50.400 False
107.418, 129.619, 0.893, 50.450 False
107.375, 129.629, 0.902, 50.500 False
107.329, 129.638, 0.953, 50.550 False
107.280, 129.649, 1.010, 50.600 False
107.227, 129.659, 1.094, 50.650 False
107.171, 129.670, 1.163, 50.700 False
107.111, 129.681, 1.231, 50.750 False
107.049, 129.693, 1.281, 50.800 False
106.983, 129.704, 1.340, 50.850 False
106.916, 129.717, 1.390, 50.900 False
106.845, 129.729, 1.451, 50.950 False
106.772, 129.742, 1.505, 51.000 False
106.695, 129.752, 1.565, 51.050 False
106.616, 129.765, 1.615, 51.100 False
106.534, 129.777, 1.671, 51.150 False
106.450, 129.790, 1.720, 51.200 False
106.363, 129.802, 1.775, 51.250 False
106.274, 129.816, 1.823, 51.300 False
106.182, 129.828, 1.876, 51.350 False
106.087, 129.841, 1.924, 51.400 False
105.990, 129.854, 1.976, 51.450 False
105.891, 129.864, 2.020, 51.500 False
105.789, 129.877, 2.075, 51.550 False
105.684, 129.890, 2.122, 51.600 False
105.577, 129.903, 2.173, 51.650 False
105.468, 129.917, 2.215, 51.700 False
105.357, 129.930, 2.252, 51.750 False
105.244, 129.944, 2.278, 51.800 False
105.131, 129.958, 2.299, 51.850 False
105.016, 129.973, 2.317, 51.900 False
104.901, 129.985, 2.334, 51.950 False
104.784, 129.998, 2.350, 52.000 False
104.667, 130.011, 2.366, 52.050 False
104.549, 130.025, 2.379, 52.100 False
104.431, 130.037, 2.390, 52.150 False
104.312, 130.051, 2.402, 52.200 False
104.192, 130.062, 2.411, 52.250 False
104.072, 130.073, 2.420, 52.300 False
103.951, 130.085, 2.430, 52.350 False
103.830, 130.096, 2.435, 52.400 False
103.709, 130.107, 2.444, 52.450 False
103.587, 130.115, 2.441, 52.500 False
103.464, 130.120, 2.447, 52.550 False
103.342, 130.122, 2.451, 52.600 False
103.219, 130.125, 2.462, 52.650 False
103.095, 130.126, 2.461, 52.700 False
102.972, 130.127, 2.470, 52.750 False
102.848, 130.129, 2.480, 52.800 False
102.724, 130.133, 2.483, 52.850 False
102.600, 130.135, 2.482, 52.900 False
102.476, 130.137, 2.485, 52.950 False
102.351, 130.137, 2.486, 53.000 False
102.227, 130.138, 2.489, 53.050 False
102.102, 130.134, 2.478, 53.100 False
101.978, 130.128, 2.482, 53.150 False
101.854, 130.118, 2.478, 53.200 False
101.730, 130.110, 2.494, 53.250 False
101.605, 130.099, 2.485, 53.300 False
101.481, 130.088, 2.495, 53.350 False
101.357, 130.074, 2.485, 53.400 False
101.232, 130.061, 2.498, 53.450 False
101.108, 130.043, 2.488, 53.500 False
100.984, 130.027, 2.499, 53.550 False
100.860, 130.008, 2.488, 53.600 False
100.736, 129.989, 2.501, 53.650 False
100.613, 129.966, 2.490, 53.700 False
100.490, 129.945, 2.503, 53.750 False
100.366, 129.924, 2.508, 53.800 False
100.241, 129.904, 2.513, 53.850 False
100.118, 129.882, 2.501, 53.900 False
99.994, 129.860, 2.506, 53.950 False
99.872, 129.833, 2.488, 54.000 False
99.751, 129.803, 2.487, 54.050 False
99.631, 129.768, 2.479, 54.100 False
99.509, 129.735, 2.502, 54.150 False
99.390, 129.698, 2.486, 54.200 False
99.269, 129.662, 2.502, 54.250 False
99.151, 129.621, 2.480, 54.300 False
99.032, 129.581, 2.498, 54.350 False
98.915, 129.536, 2.481, 54.400 False
98.797, 129.492, 2.502, 54.450 False
98.681, 129.444, 2.483, 54.500 False
98.564, 129.397, 2.502, 54.550 False
98.449, 129.345, 2.482, 54.600 False
98.334, 129.294, 2.503, 54.650 False
98.221, 129.240, 2.483, 54.700 False
98.107, 129.186, 2.503, 54.750 False
97.996, 129.128, 2.483, 54.800 False
97.884, 129.071, 2.504, 54.850 False
97.774, 129.009, 2.484, 54.900 False
97.664, 128.948, 2.497, 54.950 False
97.557, 128.882, 2.483, 55.000 False
97.449, 128.817, 2.502, 55.050 False
97.343, 128.749, 2.487, 55.100 False
97.237, 128.681, 2.505, 55.150 False
97.133, 128.609, 2.482, 55.200 False
97.029, 128.537, 2.506, 55.250 False
96.928, 128.462, 2.482, 55.300 False
96.827, 128.387, 2.503, 55.350 False
96.728, 128.309, 2.480, 55.400 False
96.629, 128.231, 2.504, 55.450 False
96.532, 128.150, 2.493, 55.500 False
96.434, 128.071, 2.514, 55.550 False
96.338, 127.989, 2.492, 55.600 False
96.242, 127.907, 2.509, 55.650 False
96.149, 127.822, 2.488, 55.700 False
96.055, 127.738, 2.509, 55.750 False
95.965, 127.650, 2.489, 55.800 False
95.873, 127.563, 2.510, 55.850 False
95.785, 127.473, 2.490, 55.900 False
95.697, 127.383, 2.502, 55.950 False
95.612, 127.289, 2.489, 56.000 False
95.527, 127.197, 2.508, 56.050 False
95.444, 127.101, 2.493, 56.100 False
95.361, 127.006, 2.508, 56.150 False
95.282, 126.908, 2.485, 56.200 False
95.202, 126.810, 2.509, 56.250 False
95.126, 126.710, 2.483, 56.300 False
95.052, 126.608, 2.488, 56.350 False
94.983, 126.503, 2.466, 56.400 False
94.913, 126.398, 2.499, 56.450 False
94.845, 126.292, 2.503, 56.500 False
94.773, 126.187, 2.526, 56.550 False
94.705, 126.080, 2.499, 56.600 False
94.638, 125.973, 2.506, 56.650 False
94.572, 125.865, 2.509, 56.700 False
94.504, 125.758, 2.525, 56.750 False
94.439, 125.650, 2.505, 56.800 False
94.373, 125.542, 2.516, 56.850 False
94.311, 125.433, 2.501, 56.900 False
94.247, 125.323, 2.516, 56.950 False
94.187, 125.212, 2.502, 57.000 False
94.127, 125.102, 2.511, 57.050 False
94.070, 124.989, 2.502, 57.100 False
94.013, 124.877, 2.514, 57.150 False
93.958, 124.763, 2.503, 57.200 False
93.903, 124.650, 2.513, 57.250 False
93.851, 124.535, 2.503, 57.300 False
93.798, 124.420, 2.513, 57.350 False
93.750, 124.304, 2.487, 57.400 False
93.705, 124.187, 2.492, 57.450 False
93.664, 124.068, 2.480, 57.500 False
93.621, 123.949, 2.510, 57.550 False
93.578, 123.830, 2.513, 57.600 False
93.533, 123.712, 2.525, 57.650 False
93.492, 123.592, 2.505, 57.700 False
93.451, 123.473, 2.512, 57.750 False
93.413, 123.353, 2.503, 57.800 False
93.374, 123.233, 2.514, 57.850 False
93.335, 123.113, 2.516, 57.900 False
93.295, 122.993, 2.522, 57.950 False
93.257, 122.873, 2.510, 58.000 False
93.219, 122.753, 2.515, 58.050 False
93.183, 122.632, 2.508, 58.100 False
93.146, 122.512, 2.515, 58.150 False
93.113, 122.391, 2.506, 58.200 False
93.077, 122.268, 2.498, 58.250 False
93.046, 122.145, 2.494, 58.300 False
93.013, 122.023, 2.508, 58.350 False
92.986, 121.900, 2.494, 58.400 False
92.959, 121.777, 2.503, 58.450 False
92.936, 121.654, 2.495, 58.500 False
92.911, 121.530, 2.511, 58.550 False
92.890, 121.406, 2.499, 58.600 False
92.867, 121.282, 2.511, 58.650 False
92.846, 121.160, 2.531, 58.700 False
92.821, 121.037, 2.530, 58.750 False
92.799, 120.914, 2.511, 58.800 False
92.776, 120.790, 2.510, 58.850 False
92.754, 120.667, 2.509, 58.900 False
92.730, 120.543, 2.512, 58.950 False
92.709, 120.420, 2.507, 59.000 False
92.686, 120.296, 2.510, 59.050 False
92.666, 120.172, 2.506, 59.100 False
92.645, 120.048, 2.509, 59.150 False
92.626, 119.924, 2.505, 59.200 False
92.606, 119.800, 2.508, 59.250 False
92.588, 119.679, 2.516, 59.300 False
92.569, 119.555, 2.519, 59.350 False
92.553, 119.431, 2.510, 59.400 False
92.536, 119.307, 2.506, 59.450 False
92.521, 119.182, 2.503, 59.500 False
92.505, 119.058, 2.504, 59.550 False
92.493, 118.934, 2.495, 59.600 False
92.481, 118.809, 2.499, 59.650 False
92.471, 118.684, 2.497, 59.700 False
92.460, 118.559, 2.504, 59.750 False
92.452, 118.434, 2.498, 59.800 False
92.443, 118.307, 2.496, 59.850 False
92.432, 118.181, 2.494, 59.900 False
92.421, 118.056, 2.500, 59.950 False
92.411, 117.930, 2.503, 60.000 False
92.401, 117.805, 2.506, 60.050 False
92.391, 117.680, 2.508, 60.100 False
92.381, 117.555, 2.508, 60.150 False
92.372, 117.430, 2.506, 60.200 False
92.362, 117.305, 2.506, 60.250 False
92.353, 117.180, 2.505, 60.300 False
92.344, 117.055, 2.506, 60.350 False
92.336, 116.930, 2.505, 60.400 False
92.328, 116.806, 2.505, 60.450 False
92.321, 116.681, 2.504, 60.500 False
92.314, 116.555, 2.504, 60.550 False
92.307, 116.430, 2.504, 60.600 False
92.299, 116.305, 2.505, 60.650 False
92.293, 116.180, 2.502, 60.700 False
92.286, 116.055, 2.503, 60.750 False
92.281, 115.930, 2.503, 60.800 False
92.274, 115.805, 2.504, 60.850 False
92.270, 115.680, 2.498, 60.900 False
92.266, 115.555, 2.501, 60.950 False
92.264, 115.430, 2.501, 61.000 False
92.261, 115.305, 2.503, 61.050 False
92.259, 115.180, 2.503, 61.100 False
92.254, 115.055, 2.504, 61.150 False
92.250, 114.930, 2.502, 61.200 False
92.247, 114.805, 2.502, 61.250 False
92.244, 114.680, 2.503, 61.300 False
92.240, 114.555, 2.503, 61.350 False
92.237, 114.430, 2.502, 61.400 False
92.232, 114.304, 2.502, 61.450 False
92.229, 114.179, 2.501, 61.500 False
92.227, 114.054, 2.501, 61.550 False
92.223, 113.929, 2.502, 61.600 False
92.221, 113.804, 2.501, 61.650 False
92.217, 113.679, 2.502, 61.700 False
92.216, 113.554, 2.500, 61.750 False
92.213, 113.429, 2.501, 61.800 False
92.212, 113.304, 2.501, 61.850 False
92.209, 113.179, 2.502, 61.900 False
92.206, 113.054, 2.502, 61.950 False
92.203, 112.929, 2.501, 62.000 False
92.202, 112.804, 2.500, 62.050 False
92.202, 112.679, 2.499, 62.100 False
92.201, 112.554, 2.501, 62.150 False
92.201, 112.429, 2.500, 62.200 False
92.202, 112.304, 2.501, 62.250 False
92.200, 112.179, 2.501, 62.300 False
92.201, 112.054, 2.501, 62.350 False
92.201, 111.929, 2.500, 62.400 False
92.200, 111.804, 2.501, 62.450 False
92.199, 111.679, 2.501, 62.500 False
92.198, 111.554, 2.501, 62.550 False
92.197, 111.429, 2.501, 62.600 False
92.196, 111.304, 2.501, 62.650 False
92.195, 111.179, 2.501, 62.700 False
92.193, 111.054, 2.501, 62.750 False
92.192, 110.929, 2.501, 62.800 False
92.191, 110.803, 2.501, 62.850 False
92.190, 110.678, 2.501, 62.900 False
92.189, 110.553, 2.501, 62.950 False
92.188, 110.428, 2.501, 63.000 False
92.188, 110.303, 2.501, 63.050 False
92.187, 110.178, 2.501, 63.100 False
92.186, 110.053, 2.501, 63.150 False
92.186, 109.928, 2.501, 63.200 False
92.187, 109.803, 2.500, 63.250 False
92.187, 109.678, 2.501, 63.300 False
92.187, 109.553, 2.501, 63.350 False
92.189, 109.428, 2.500, 63.400 False
92.189, 109.303, 2.500, 63.450 False
92.189, 109.178, 2.501, 63.500 False
92.189, 109.053, 2.501, 63.550 False
92.189, 108.928, 2.501, 63.600 False
92.189, 108.803, 2.501, 63.650 False
92.190, 108.678, 2.501, 63.700 False
92.190, 108.553, 2.501, 63.750 False
92.190, 108.428, 2.501, 63.800 False
92.190, 108.303, 2.501, 63.850 False
92.190, 108.178, 2.501, 63.900 False
92.190, 108.053, 2.501, 63.950 False
92.190, 107.928, 2.501, 64.000 False
92.191, 107.803, 2.501, 64.050 False
92.191, 107.678, 2.501, 64.100 False
92.191, 107.553, 2.501, 64.150 False
92.191, 107.428, 2.501, 64.200 False
92.191, 107.303, 2.501, 64.250 False
92.193, 107.178, 2.500, 64.300 False
92.194, 107.053, 2.500, 64.350 False
92.194, 106.927, 2.501, 64.400 False
92.195, 106.802, 2.501, 64.450 False
92.196, 106.677, 2.500, 64.500 False
92.196, 106.552, 2.500, 64.550 False
92.197, 106.427, 2.500, 64.600 False
92.200, 106.302, 2.500, 64.650 False
92.201, 106.177, 2.500, 64.700 False
92.201, 106.052, 2.501, 64.750 False
92.202, 105.927, 2.500, 64.800 False
92.203, 105.802, 2.500, 64.850 False
92.204, 105.677, 2.500, 64.900 False
92.205, 105.552, 2.500, 64.950 False
92.206, 105.427, 2.500, 65.000 False
92.207, 105.302, 2.500, 65.050 False
92.208, 105.177, 2.500, 65.100 False
92.208, 105.052, 2.500, 65.150 False
92.209, 104.927, 2.500, 65.200 False
92.210, 104.802, 2.500, 65.250 False
92.211, 104.677, 2.500, 65.300 False
92.212, 104.552, 2.500, 65.350 False
92.213, 104.427, 2.500, 65.400 False
92.214, 104.302, 2.500, 65.450 False
92.215, 104.177, 2.500, 65.500 False
92.216, 104.052, 2.500, 65.550 False
92.217, 103.927, 2.500, 65.600 False
92.218, 103.802, 2.500, 65.650 False
92.219, 103.677, 2.500, 65.700 False
92.220, 103.552, 2.500, 65.750 False
92.221, 103.427, 2.500, 65.800 False
92.222, 103.302, 2.500, 65.850 False
92.223, 103.177, 2.500, 65.900 False
92.225, 103.052, 2.500, 65.950 False
92.226, 102.927, 2.500, 66.000 False
92.227, 102.802, 2.500, 66.050 False
92.228, 102.677, 2.500, 66.100 False
92.229, 102.552, 2.500, 66.150 False
92.230, 102.427, 2.500, 66.200 False
92.231, 102.302, 2.500, 66.250 False
92.232, 102.177, 2.500, 66.300 False
92.233, 102.052, 2.500, 66.350 False
92.234, 101.927, 2.500, 66.400 False
92.235, 101.802, 2.500, 66.450 False
92.237, 101.677, 2.500, 66.500 False
92.238, 101.552, 2.500, 66.550 False
